smiles,lipo
COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.5
CN1CCN(CC(=O)Nc2c(cnn2c3ccccc3)C#N)CC1,0.0
CCCNC(=O)c1nnc2c(cccc2c1N)c3ccccc3,3.8
Nc1ncnc2sc(nc12)c3c(ncn3C[C@H]4CCCO4)c5ccccc5,2.65
O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCN(CC2)c3ccccc3,1.75
CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,3.59
O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,1.94
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)ncc2F,2.19
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,3.05
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccc(F)c3)c4ccccc4,3.14
CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,2.55
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1,3.7
Cc1cc(Oc2ccnc(Nc3ccc(cc3)N4CCOCC4)c2)c(nc1C)c5ccccn5,2.59
COc1ccc(CCN2CNC(=NC2)SCc3ccc(Cl)cc3)cc1OC,2.41
Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1,2.45
Cc1ccc(cc1)S(=O)(=O)c2ccccc2,2.74
O[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(=O)N4C[C@@H](O)[C@@H](O)C4,2.8
CC(C)C(CCCN(C)CCc1ccccc1)(C#N)c2ccccc2,3.6
Cc1ccc2[nH]ccc2c1c3nc(cc(n3)C4(CC4)S(=O)(=O)C)N5CCOCC5,1.7
CCC1(NC(=O)N(C)C1=O)c2ccccc2,1.59
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3cccc(Oc4ccccc4)c3)C(=O)NC1=O,2.32
CN1C(=O)C=C(CCc2cccc(c2)c3cccnc3)N=C1N,2.5
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,-0.73
CCNC1=Nc2ccccc2C(=NC1c3cccs3)c4ccccc4,3.98
COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,1.72
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccccc3[nH]2,3.4
COc1cc(ccc1N2CC[C@@H](O)C2)N3N=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,3.15
COC[C@@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,1.44
CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2,3.23
COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3C)c(OC)c1,2.04
Oc1ccc(C(=O)Cc2ccccc2)c(O)c1,3.09
Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccsc4)C3=O,1.11
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,3.42
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)F,2.3
C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.78
Cc1cc(ccn1)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,1.6
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C(=O)NC1=O,-0.87
CCC[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,0.5
CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2cccnc2)C(F)(F)F,2.08
C1Cc2ccccc2CN1c3ccncc3,1.4
Oc1cc(nc2ccccc12)c3ccccc3,2.54
CN(C)Cc1ccccc1Sc2ccc(C)cc2N,2.6
CN1SC(=NC1=O)NC(=O)c2cccc(Cl)c2,0.87
COc1cccc(c1)c2c[nH]c(n2)c3ccccc3,3.8
Fc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.0
COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,3.08
COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2n1,1.78
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(C)n4,2.6
CCOc1nc2cccc(C(=O)O)c2n1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,0.3
CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(c2)C#N)nc3NC(=O)Sc13,3.7
OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C6CCCC6,1.72
Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,3.2
CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CCC#N)c3cc(Cl)ccc3Cl)cc1,2.1
Nc1nc2ccc(cc2s1)c3cccc(O)c3,3.1
COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)O,2.1
COc1cc(OC)c(cc1NC(=O)CSc2ccncc2)S(=O)(=O)N3C(C)CCc4ccccc34,2.82
COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc1,3.51
Fc1ccccc1COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc4ccccc4,3.85
Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34
COC[C@H](N1CCN(C[C@@H]1C)C2(C)CCN(CC2)C(=O)c3c(C)ncnc3C)c4ccc(cc4)C(F)(F)F,2.7
Cn1c(CN2CCN(CC2)c3ccc(Cl)cc3)nc4ccccc14,3.54
NC(=N)c1ccc(cc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc4cc(Br)ccc4c3,0.36
Cc1cc(Nc2ccnc(NCc3onc(c3)C4CC4)n2)n[nH]1,2.5
CC(C)CNc1nc(nc(NC2CCS(=O)(=O)C2)c1N)C#N,2.3
NC(=N)Nc1ccc(cc1)C(=O)Oc2ccccc2,-0.21
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc2ccc(OC)cc2,0.4
Cc1cc(CN2CCc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,2.63
CNc1ccc2ncc(c3cccc(O)c3)n2n1,2.99
CC1(C)CC(=O)c2c(N)c3ccccc3nc2C1,3.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,3.42
CS(=O)(=O)Cc1cc(nc(n1)c2ccccc2)N3CCOCC3,1.94
OC(=O)[C@H](Cc1ccc(cc1)N2CCN(CC2)c3ccccc3)NC(=O)c4c(Cl)cccc4Cl,0.08
Brc1ccc(cc1)C2NC(=O)c3ccccc3N2,2.68
CCN(CC)S(=O)(=O)c1ccc(cc1)c2oc(SCC(=O)N3CCc4ccccc34)nn2,3.9
COc1cc(OC)c(cc1NC(=O)NCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-1.02
Cc1c(Sc2ccc(Cl)cc2)c3ccc(Cl)cc3n1CC(=O)O,2.51
Nc1nc(Nc2cccc(Br)c2)c3nc[nH]c3n1,3.04
COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc5ccc(C)nc5,3.6
CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c2cc(C)on2)C(C)C)Cc3ccc(F)cc3,2.8
Nc1c(NC2CCOC2)nc(nc1N3CCOCC3)C#N,1.6
CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c2ccc(C)cc2,0.36
CN(C)C(=O)CN1CCN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CC1,4.13
Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,-0.98
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CN(C)C)n2,3.31
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.02
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,2.69
COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,3.4
Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3,2.74
Nc1nc(N)c2cc(Br)ccc2n1,1.78
CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],1.6
O=C(NCC12CC3CC(CC(C3)C1)C2)c4ccccc4,4.21
Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CNC(=O)c5ccccc45)cc1Cl,3.51
C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F,2.08
CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,2.24
C1CC2(CCN1)OC(c3ccccc3)c4ccccc24,0.75
OCC[C@]1(CCCNC1)c2oc3ccccc3c2,0.06
CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,2.97
Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,3.21
CCCNC(=O)c1nnc2c(cccc2c1N)c3cncc(c3)C(=O)N4CCC4,2.79
OC1(CN2CCC1CC2)C#Cc3ccc(cc3)c4ccccc4,3.14
OC(=O)COc1ccc(Br)cc1c2ccccc2,0.15
FC1(F)Oc2ccc(\C=C\3/SC(=O)NC3=O)cc2O1,2.8
FC(F)(F)c1nnc2ccc(nn12)N3CCCCCC3,3.29
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23,2.84
Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,4.49
NS(=O)(=O)c1ccc(CCNc2ccc3nnc(c4ccccc4)n3n2)cc1,2.19
CCN(C(=O)C)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,1.61
Nc1nccc(n1)n2ccc3ccccc23,2.71
COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(C)CC4,3.9
CC(C)COc1ccc(cc1C#N)c2nc(C)c(s2)C(=O)O,0.94
CC(C)c1ccc(Sc2cnc(O)c(c2)C(=O)NCc3ccccc3)cc1,3.7
Oc1ccc(cc1)N2C(=O)c3ccccc3C2=O,2.0
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4ccncc4C3)c(F)c2,3.02
COC1\C=C\OC2(C)Oc3c(C)c(O)c4C(=O)C(=CC(=O)c4c3C2=O)NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C1C)\C,0.7
ONC(=O)Cc1ccc(Oc2ccccc2)cc1,2.03
COc1ccc(CC(=O)NC(N\C(=N\C#N)\Nc2ccccc2C)C(C)(C)C)cc1OC,2.48
OC(c1ccccc1)c2ccc3C(=O)C=C(Nc3c2)c4cccnc4,2.27
O=C1C=COc2cc(OCc3ccccc3)ccc12,3.33
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,4.13
CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3F)c4ccc5OCOc5c4,2.67
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2F)n[nH]1,2.64
COc1ccc(cc1)S(=O)(=O)NC2=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C2=O)c3ccccc3,2.5
[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4,3.3
OCCN1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,3.36
CNC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,-0.54
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,1.93
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ccc(F)cn4,3.45
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,2.3
COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)[C@@H]5COCCN5)c4,1.61
CCN1CCN(CC(=O)Nc2ccc(c3cccc4C(=O)C=C(Oc34)N5CCOCC5)c6sc7ccccc7c26)CC1,3.05
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5,3.4
CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC,0.05
CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,3.66
C(=C\c1nn[nH]n1)/c2ccccc2,-0.4
COc1ccc(cc1)n2cnc3cc(NS(=O)(=O)c4ccccc4)ccc23,3.7
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(O)cc4,3.3
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(F)ccc12)c3ccccc3)c4ccccc4,3.62
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,3.29
CCOC(=O)[C@H](Cc1ccc(cc1)[N+](=O)[O-])NC(=O)c2ccccc2,2.79
CCOc1ccc(cc1)c2cnc3CCCCCn23,3.01
OC(=O)COc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.0
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc[nH]4,3.01
Cc1cc(C)nc(SCC(=O)N)n1,0.23
OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,0.67
CN(c1ccnc(Nc2cc(nc(n2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,3.9
ON(C=O)C1(CS(=O)(=O)N2CCN(CC2)c3ccc(F)cc3)CCC1,1.34
CN1C(=O)N(C)c2ncn(C)c2C1=O,-0.03
COc1ccc2c(c1)[nH]c3c(C)nccc23,2.9
Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,3.0
C[C@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,3.5
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.02
CN(C)CCCOc1nccc(Nc2cc(NC(=O)c3ccnc(c3)N4CCOCC4)ccc2C)n1,1.3
Nc1ncnc2sc(nc12)c3c(ncn3C[C@H]4CCCO4)c5ccccc5,2.65
CSc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,-0.84
CNC(=O)c1snnc1c2ccccc2,1.23
O=C(CCN1CCCCC1)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26,2.9
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(CN(C)C)ccc12)c3ccccc3)c4ccccc4,2.75
CC(C)[C@H](NC(=O)C[C@H](NC(=O)\C=C\c1ccccc1)c2ccccc2)C(=O)[C@H]3[C@H](C)C(=O)NC3=O,1.91
O[C@H](CNC(=O)C1=CNC(=O)c2ccc(F)cc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.93
CN(c1ccnc(Nc2cc(cc(c2)C(=O)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,2.2
CN(C)CCN(Cc1ccccc1)c2ccccn2,1.28
NC(=O)c1sc(cc1N)c2ccsc2,2.23
CC(C)(C)c1ccc(cc1)C2=NC(=O)C(CC(=O)O)S2,-0.1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(Cc3ccccc3)C2,2.01
CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccccc4,2.68
COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.66
O=C(NC1CC1)c2cc(on2)c3cccs3,2.54
OC(=O)COc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.0
OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.98
COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1N4CCN(C)CC4)C(=O)N,1.75
Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4C(F)(F)F,3.3
O[C@@H](CNCCc1cccc(CNCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,1.85
CC(=O)Nc1ccc2c(c1)c(cn2CCCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,2.48
OCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.05
Oc1c(I)cc(I)c2cccnc12,2.19
Clc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,4.05
CN1CCN(CC1)C(=O)c2cc3ccccc3n2C,1.71
OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C6CCCC6,1.72
Cc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,0.8
CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,-0.4
CCOC(=O)c1ccc(N)cc1,1.83
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,4.31
COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,1.55
O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.95
NC(=N)Nc1ccc(cc1)C(=O)Oc2ccccc2,-0.21
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)s1,2.39
CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34,0.7
CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(OCC(C)C)cc3C24N=C(C)C(=N4)N,3.4
COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1.86
CCCC(=O)Nc1ccc2c3ccccc3C(=O)C(=O)c2c1,2.81
Cc1ccc(s1)C(NC(=O)c2ccccc2O)C(=O)Nc3c(C)cccc3C,4.05
CC(C)Oc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,3.1
O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,1.06
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,3.85
NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC4CCCCC4)c1,1.55
COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,2.73
CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.88
CN1CCCC1c2cccnc2,0.5
C(Oc1cccc2ccccc12)C3=NCCN3,0.68
CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC,2.12
CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,0.6
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C,0.4
CS(=O)(=O)c1ccc(cc1Cl)[C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc3cnccn3,1.39
CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],3.46
Cc1ccc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)N,2.64
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,1.59
NC1(CCC1)c2ccc(cc2)c3ncc4ncccc4c3c5ccccc5,2.0
COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3)c2cc1OC,2.82
COc1cccc(c1OC)c2ccc(\C=C\3/SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2,1.5
O=C(NC1CC1)c2cc(on2)c3cccs3,2.54
Cn1cncc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,3.62
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.72
Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,-0.01
CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)c2ccc(cc2)c3oc4ccccc4n3,3.4
Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1,3.43
O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5ccccn5)c4)nn3,3.1
NCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1.5
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,1.65
CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,3.0
CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4,1.3
Cc1ncc(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,1.0
CNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.77
CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)O)c3C,1.18
CCOC(=O)c1ccc(OCC2CCN(C2)c3ccc(C)nn3)cc1,3.44
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N(C)C)n2,2.45
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,2.41
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(=O)(=O)C,0.51
NCC[C@@H](Oc1ccc(Cl)cc1C#N)c2ccccc2,0.91
CCCCSc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,1.51
CCCSc1nc(NC)ccc1C(=O)N[C@@H]2C3CC4CC2C[C@@](O)(C4)C3,3.27
COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC,2.9
COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.66
FC(F)(F)Oc1ccc(CNC(=O)C2N(CC3CC(F)(F)C3)C(=O)c4ccccc24)cc1,3.9
COC(=O)[C@H](Cc1ccc(cc1)[N+](=O)[O-])NC(=O)c2cccc3ccccc23,3.58
OC(=O)c1ccc(cc1)c2nnn(Cc3ccccc3F)n2,0.3
FC(F)(F)Oc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,4.01
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,1.65
O=C1O[C@]2(CN3CCC2CC3)CN1c4cccs4,0.9
COc1ccc(CN2C(=O)NC3=C(C=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C3=O)c4ccccc4)C2=O)cc1,2.93
COc1ccccc1CNC(=O)c2ccc3cnccc3n2,1.8
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(C)n4,2.6
COc1ccccc1CN2C(C(=O)NC3CCC(C)CC3)c4ccccc4C2=O,3.74
Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5N=CC(=O)NC5=O,2.1
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.3
O=C(OCCN1CCCCC1)c2c[nH]c3ccccc23,2.0
CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,2.8
NC(=O)c1cccc(S[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,2.22
C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,3.1
Nc1nc(OC2CCCC2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@H](Cl)[C@H]4O,2.16
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C,0.4
NC(=N)c1cc2c(\C=C\c3ccc4OCOc4c3)cccc2s1,2.2
CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccn3,0.27
CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(CC4CCN(C)CC4)C(=O)Cc5ccc(F)c(c5)C(F)(F)F,1.4
CCOC(=O)c1ccc(OCC2CN(C2)c3ccc(C)nn3)cc1,3.1
COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,3.96
C[C@@H](NC1=CC(=O)CNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.49
Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,2.3
NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3F,1.32
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCN(CC3)c4ccc(cn4)C#N)c(F)c2,1.98
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c5ccc6OCOc6c5)C1=O,2.6
CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5,1.29
CCS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-0.11
COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCC5CCN(C)CC5,1.83
FC(F)(F)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,4.2
NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,0.79
[O-][N+](=O)c1cccc(c1)c2ccc(OCC(CCc3ccncc3)N4C(=O)CCC4=O)cc2,3.88
CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,2.0
